order_id,order_date,ship_date,customer_id,product_id,quantity,sales,profit,discount,order_year,order_month,is_outlier
CA-2016-136770,2016-08-14,2016-08-18,SP-20650,1279,2,247.188,-49.4376,0.4,2016,8,False
CA-2016-136770,2016-08-14,2016-08-18,SP-20650,1002,5,279.96,48.993,0.2,2016,8,False
CA-2016-118311,2016-10-24,2016-10-28,ED-13885,1107,5,450.0,162.0,0.0,2016,10,False
US-2014-112795,2014-08-23,2014-08-28,CR-12625,1785,3,19.44,9.5256,0.0,2014,8,False
CA-2017-127096,2017-09-15,2017-09-17,CS-12400,368,1,300.904,11.2839,0.2,2017,9,False
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,792,3,239.976,26.9973,0.2,2017,6,False
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,1497,4,31.168,9.3504,0.2,2017,6,False
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,288,2,120.96,-28.224,0.4,2017,6,False
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,1391,8,2239.936,223.9936,0.2,2017,6,True
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,1494,8,76.608,6.7032,0.2,2017,6,False
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,872,1,142.776,17.847,0.2,2017,6,False
CA-2017-119284,2017-06-15,2017-06-20,TS-21205,1744,5,91.36,29.692,0.2,2017,6,False
CA-2015-133494,2015-03-01,2015-03-05,RP-19390,867,2,3.552,0.444,0.2,2015,3,False
CA-2016-111318,2016-07-23,2016-07-26,IL-15100,782,8,115.136,11.5136,0.2,2016,7,False
US-2014-132745,2014-10-01,2014-10-05,NF-18475,1507,1,4.71,0.0,0.0,2014,10,False
CA-2014-146815,2014-09-08,2014-09-13,PP-18955,767,2,172.764,13.4372,0.1,2014,9,False
CA-2014-146815,2014-09-08,2014-09-13,PP-18955,1166,2,3.52,1.6896,0.0,2014,9,False
CA-2014-119144,2014-11-16,2014-11-18,JD-16150,1221,4,79.968,-17.9928,0.2,2014,11,False
CA-2014-119144,2014-11-16,2014-11-18,JD-16150,378,3,305.9745,25.1979,0.15,2014,11,False
CA-2014-119144,2014-11-16,2014-11-18,JD-16150,1476,3,344.91,10.3473,0.0,2014,11,False
CA-2014-105648,2014-03-03,2014-03-07,EJ-14155,320,3,626.352,-23.4882,0.2,2014,3,True
US-2015-145422,2015-12-03,2015-12-07,PW-19240,1428,3,359.499,-29.6058,0.15,2015,12,False
CA-2017-136623,2017-07-11,2017-07-16,TS-21430,314,6,71.952,5.3964,0.2,2017,7,False
CA-2017-136623,2017-07-11,2017-07-16,TS-21430,62,5,29.8,9.3125,0.2,2017,7,False
CA-2017-121678,2017-11-16,2017-11-20,BM-11650,1310,1,1.824,-1.3984,0.7,2017,11,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,34,4,64.384,-160.96,0.8,2016,6,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,506,2,6.984,-4.5396,0.6,2016,6,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,1166,8,11.264,3.9424,0.2,2016,6,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,1765,3,15.552,5.6376,0.2,2016,6,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,748,2,379.372,-119.2312,0.3,2016,6,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,1495,9,67.536,6.7536,0.2,2016,6,False
CA-2016-120824,2016-06-12,2016-06-16,AW-10930,73,2,1.524,-2.667,0.8,2016,6,False
US-2016-135209,2016-12-29,2016-12-31,MH-17290,1681,7,37.408,13.0928,0.2,2016,12,False
US-2016-135209,2016-12-29,2016-12-31,MH-17290,162,6,25.344,8.8704,0.2,2016,12,False
CA-2017-148145,2017-03-18,2017-03-23,SW-20275,518,4,46.2,21.252,0.0,2017,3,False
CA-2015-103870,2015-12-27,2015-12-31,SP-20860,1058,3,4.728,0.7092,0.2,2015,12,False
CA-2015-103870,2015-12-27,2015-12-31,SP-20860,622,3,53.352,16.0056,0.2,2015,12,False
CA-2015-103870,2015-12-27,2015-12-31,SP-20860,1184,2,131.104,8.194,0.2,2015,12,False
CA-2015-103870,2015-12-27,2015-12-31,SP-20860,1495,3,22.512,2.2512,0.2,2015,12,False
CA-2015-103870,2015-12-27,2015-12-31,SP-20860,1403,7,72.744,-12.7302,0.2,2015,12,False
CA-2015-111017,2015-07-31,2015-08-06,SC-20695,84,3,52.59,15.777,0.0,2015,7,False
CA-2017-116988,2017-06-27,2017-06-29,PW-19030,1789,3,19.44,9.3312,0.0,2017,6,False
CA-2017-116988,2017-06-27,2017-06-29,PW-19030,626,3,126.3,40.416,0.0,2017,6,False
CA-2017-116988,2017-06-27,2017-06-29,PW-19030,1025,5,1287.45,244.6155,0.0,2017,6,True
US-2014-169390,2014-02-07,2014-02-10,CS-12250,71,4,64.96,9.744,0.0,2014,2,False
CA-2016-168774,2016-09-04,2016-09-09,RP-19855,872,3,535.41,160.623,0.0,2016,9,True
CA-2017-161592,2017-04-06,2017-04-10,CS-12175,23,5,8.1,-5.94,0.7,2017,4,False
US-2017-131961,2017-12-08,2017-12-11,MJ-17740,276,4,13.248,3.6432,0.2,2017,12,False
US-2017-131961,2017-12-08,2017-12-11,MJ-17740,1844,2,83.988,-20.997,0.4,2017,12,False
CA-2016-102498,2016-07-24,2016-07-25,JG-15160,1232,5,73.2,21.228,0.0,2016,7,False
CA-2015-113222,2015-11-09,2015-11-09,AG-10765,262,3,10.74,5.1552,0.0,2015,11,False
US-2015-144771,2015-10-02,2015-10-04,CK-12205,31,1,11.032,3.0338,0.2,2015,10,False
US-2015-144771,2015-10-02,2015-10-04,CK-12205,1404,3,53.04,-4.641,0.2,2015,10,False
CA-2015-162376,2015-11-22,2015-11-25,HD-14785,1150,4,17.12,4.9648,0.0,2015,11,False
CA-2015-162376,2015-11-22,2015-11-25,HD-14785,1723,3,59.94,28.1718,0.0,2015,11,False
CA-2017-128076,2017-02-02,2017-02-07,BO-11350,555,2,210.58,12.6348,0.0,2017,2,False
CA-2017-128076,2017-02-02,2017-02-07,BO-11350,687,2,30.96,10.062,0.2,2017,2,False
CA-2017-128076,2017-02-02,2017-02-07,BO-11350,790,2,239.984,38.9974,0.2,2017,2,False
US-2015-163825,2015-06-16,2015-06-19,LC-16885,650,3,3050.376,1143.891,0.2,2015,6,True
US-2015-163825,2015-06-16,2015-06-19,LC-16885,1324,2,133.98,33.495,0.0,2015,6,False
CA-2016-105662,2016-05-05,2016-05-09,RB-19465,1457,4,93.248,31.4712,0.2,2016,5,False
CA-2016-105662,2016-05-05,2016-05-09,RB-19465,172,3,177.48,19.9665,0.2,2016,5,False
CA-2017-152198,2017-09-09,2017-09-10,JD-16015,211,6,17.712,5.9778,0.2,2017,9,False
CA-2017-152198,2017-09-09,2017-09-10,JD-16015,23,3,4.86,-3.564,0.7,2017,9,False
CA-2017-152198,2017-09-09,2017-09-10,JD-16015,58,2,6.258,-5.215,0.7,2017,9,False
CA-2016-114307,2016-07-22,2016-07-26,MF-17665,305,2,37.68,10.5504,0.0,2016,7,False
CA-2016-114307,2016-07-22,2016-07-26,MF-17665,1812,8,51.84,24.8832,0.0,2016,7,False
CA-2016-114307,2016-07-22,2016-07-26,MF-17665,590,3,27.42,9.3228,0.0,2016,7,False
CA-2016-114307,2016-07-22,2016-07-26,MF-17665,1629,3,5.4,2.592,0.0,2016,7,False
CA-2016-159891,2016-01-31,2016-02-06,BF-11170,650,1,1270.99,635.495,0.0,2016,1,True
CA-2016-159891,2016-01-31,2016-02-06,BF-11170,3,8,125.36,58.9192,0.0,2016,1,False
CA-2016-112578,2016-12-29,2017-01-02,FO-14305,1312,1,14.03,4.0687,0.0,2016,12,False
CA-2016-112578,2016-12-29,2017-01-02,FO-14305,671,2,27.96,7.2696,0.0,2016,12,False
CA-2015-107083,2015-11-21,2015-11-27,BB-11545,589,2,5.344,0.7348,0.2,2015,11,False
CA-2015-107083,2015-11-21,2015-11-27,BB-11545,1512,2,1.696,-2.544,0.8,2015,11,False
CA-2015-107083,2015-11-21,2015-11-27,BB-11545,948,3,24.588,-67.617,0.8,2015,11,False
CA-2015-107083,2015-11-21,2015-11-27,BB-11545,409,5,7.98,-13.167,0.8,2015,11,False
CA-2015-151722,2015-10-05,2015-10-09,IL-15100,1107,4,288.0,57.6,0.2,2015,10,False
CA-2016-151148,2016-09-12,2016-09-13,PO-19180,1032,3,146.952,9.1845,0.2,2016,9,False
CA-2016-151148,2016-09-12,2016-09-13,PO-19180,766,4,83.136,5.196,0.2,2016,9,False
CA-2017-115882,2017-09-14,2017-09-17,DB-13555,17,4,942.784,94.2784,0.2,2017,9,True
CA-2017-115882,2017-09-14,2017-09-17,DB-13555,1779,3,74.352,23.235,0.2,2017,9,False
CA-2015-132276,2015-02-23,2015-02-28,LC-16960,866,6,26.88,6.72,0.0,2015,2,False
CA-2015-132276,2015-02-23,2015-02-28,LC-16960,268,2,10.896,3.8136,0.2,2015,2,False
CA-2016-163636,2016-12-05,2016-12-09,MP-18175,1117,2,3.536,0.3094,0.2,2016,12,False
CA-2016-102813,2016-07-02,2016-07-03,EA-14035,736,5,528.43,0.0,0.3,2016,7,True
CA-2016-102813,2016-07-02,2016-07-03,EA-14035,1796,8,41.472,14.5152,0.2,2016,7,False
CA-2017-135377,2017-12-13,2017-12-18,BP-11095,378,3,287.976,7.1994,0.2,2017,12,False
CA-2015-165813,2015-03-20,2015-03-22,BM-11785,1292,3,29.304,2.5641,0.2,2015,3,False
CA-2015-133585,2015-03-01,2015-03-04,CM-12715,1230,2,55.328,6.2244,0.2,2015,3,False
CA-2015-133585,2015-03-01,2015-03-04,CM-12715,169,6,1227.9984,-36.1176,0.32,2015,3,True
CA-2016-116911,2016-09-15,2016-09-20,JD-16150,248,4,20.416,6.6352,0.2,2016,9,False
CA-2016-116911,2016-09-15,2016-09-20,JD-16150,368,3,1128.39,259.5297,0.0,2016,9,True
US-2017-129224,2017-03-17,2017-03-23,AS-10630,180,2,4.608,1.6704,0.2,2017,3,False
CA-2017-145765,2017-05-28,2017-06-02,CM-11815,1238,5,195.96,19.596,0.2,2017,5,False
CA-2017-145765,2017-05-28,2017-06-02,CM-11815,1828,3,15.552,5.4432,0.2,2017,5,False
CA-2017-145765,2017-05-28,2017-06-02,CM-11815,1021,4,271.968,54.3936,0.2,2017,5,False
CA-2017-126914,2017-06-15,2017-06-19,JE-15715,751,3,698.352,52.3764,0.2,2017,6,True
CA-2017-126914,2017-06-15,2017-06-19,JE-15715,1181,2,77.728,-3.8864,0.2,2017,6,False
CA-2015-169572,2015-09-06,2015-09-12,AG-10525,1451,9,46.62,21.4452,0.0,2015,9,False
CA-2017-162075,2017-03-18,2017-03-24,TT-21220,1314,7,537.544,47.0351,0.2,2017,3,True
CA-2014-162992,2014-12-19,2014-12-21,BP-11095,226,2,14.62,6.8714,0.0,2014,12,False
CA-2014-162992,2014-12-19,2014-12-21,BP-11095,127,5,22.55,8.7945,0.0,2014,12,False
CA-2014-162992,2014-12-19,2014-12-21,BP-11095,1620,5,583.8,72.975,0.2,2014,12,True
CA-2014-162992,2014-12-19,2014-12-21,BP-11095,446,4,211.168,15.8376,0.2,2014,12,False
CA-2016-106397,2016-07-07,2016-07-13,MJ-17740,1823,2,12.96,6.2208,0.0,2016,7,False
CA-2016-106397,2016-07-07,2016-07-13,MJ-17740,361,2,45.98,12.8744,0.0,2016,7,False
US-2016-150140,2016-04-06,2016-04-10,VM-21685,1169,5,1294.75,336.635,0.0,2016,4,True
CA-2014-116666,2014-05-08,2014-05-10,KT-16480,805,5,1799.97,239.996,0.4,2014,5,True
CA-2017-148992,2017-11-23,2017-11-27,CS-12250,1748,2,10.688,3.7408,0.2,2017,11,False
CA-2016-140935,2016-11-10,2016-11-12,AB-10015,1387,2,221.98,62.1544,0.0,2016,11,False
CA-2016-140935,2016-11-10,2016-11-12,AB-10015,1425,2,341.96,54.7136,0.0,2016,11,False
CA-2014-157644,2014-12-31,2015-01-01,AH-10030,1597,3,34.77,11.4741,0.0,2014,12,False
CA-2014-157644,2014-12-31,2015-01-01,AH-10030,219,3,18.9,8.694,0.0,2014,12,False
US-2017-100398,2017-08-19,2017-08-23,DO-13435,1630,3,102.72,37.236,0.2,2017,8,False
CA-2016-113082,2016-09-12,2016-09-16,MC-17590,482,2,40.48,14.5728,0.0,2016,9,False
US-2017-110646,2017-10-26,2017-10-31,JF-15190,719,3,33.282,-27.735,0.7,2017,10,False
US-2017-110646,2017-10-26,2017-10-31,JF-15190,1097,5,118.65,19.775,0.4,2017,10,False
US-2017-110646,2017-10-26,2017-10-31,JF-15190,227,5,14.76,4.9815,0.2,2017,10,False
CA-2017-120614,2017-05-30,2017-06-04,SM-20950,1341,4,37.52,18.0096,0.0,2017,5,False
US-2016-140172,2016-03-08,2016-03-13,SP-20650,857,3,207.144,48.3336,0.1,2016,3,False
US-2016-140172,2016-03-08,2016-03-13,SP-20650,1297,5,13.9,3.753,0.0,2016,3,False
CA-2015-127754,2015-07-26,2015-07-31,CK-12760,1203,3,266.352,13.3176,0.2,2015,7,False
CA-2015-144274,2015-11-23,2015-11-25,PW-19240,1168,2,307.98,89.3142,0.0,2015,11,False
CA-2015-144274,2015-11-23,2015-11-25,PW-19240,9,6,44.1,20.727,0.0,2015,11,False
CA-2015-144274,2015-11-23,2015-11-25,PW-19240,1408,4,13.12,5.6416,0.0,2015,11,False
CA-2015-144274,2015-11-23,2015-11-25,PW-19240,1493,2,16.56,7.7832,0.0,2015,11,False
CA-2015-144274,2015-11-23,2015-11-25,PW-19240,1823,6,38.88,18.6624,0.0,2015,11,False
CA-2015-142930,2015-11-28,2015-12-02,EB-14170,1729,4,335.52,117.432,0.2,2015,11,False
CA-2017-100622,2017-11-03,2017-11-07,DK-13090,397,2,959.984,311.9948,0.2,2017,11,True
CA-2017-100622,2017-11-03,2017-11-07,DK-13090,268,2,4.086,-2.9964,0.7,2017,11,False
CA-2017-100622,2017-11-03,2017-11-07,DK-13090,887,2,55.984,4.1988,0.2,2017,11,False
CA-2017-100622,2017-11-03,2017-11-07,DK-13090,1709,2,10.688,3.7408,0.2,2017,11,False
CA-2017-117156,2017-03-21,2017-03-23,TB-21055,455,3,8.856,2.8782,0.2,2017,3,False
CA-2015-115399,2015-12-19,2015-12-22,AG-10900,180,3,6.912,2.5056,0.2,2015,12,False
US-2014-157847,2014-04-02,2014-04-06,SC-20020,1681,5,26.72,9.352,0.2,2014,4,False
US-2014-157847,2014-04-02,2014-04-06,SC-20020,1735,7,33.488,10.465,0.2,2014,4,False
CA-2015-115168,2015-06-05,2015-06-09,BB-11545,1772,2,10.56,4.752,0.0,2015,6,False
CA-2014-109680,2014-10-06,2014-10-09,VP-21760,657,2,386.34,54.0876,0.0,2014,10,False
CA-2016-167983,2016-08-21,2016-08-24,RP-19270,240,10,33.44,11.704,0.2,2016,8,False
CA-2015-145324,2015-11-15,2015-11-19,DH-13675,11,2,39.96,14.3856,0.0,2015,11,False
CA-2015-153423,2015-06-22,2015-06-27,SW-20455,688,2,1217.568,456.588,0.2,2015,6,True
US-2017-132675,2017-09-24,2017-09-28,KF-16285,1542,1,15.51,3.8775,0.0,2017,9,False
US-2017-132675,2017-09-24,2017-09-28,KF-16285,1272,2,89.9,25.172,0.0,2017,9,False
US-2017-132675,2017-09-24,2017-09-28,KF-16285,287,4,14.28,3.7128,0.0,2017,9,False
US-2017-132675,2017-09-24,2017-09-28,KF-16285,275,3,12.72,4.9608,0.0,2017,9,False
US-2017-132675,2017-09-24,2017-09-28,KF-16285,1435,5,15.75,7.56,0.0,2017,9,False
CA-2014-153808,2014-04-06,2014-04-10,FH-14275,360,3,70.95,18.447,0.0,2014,4,False
CA-2014-153808,2014-04-06,2014-04-10,FH-14275,270,2,65.568,23.7684,0.2,2014,4,False
CA-2014-153808,2014-04-06,2014-04-10,FH-14275,1327,3,299.97,131.9868,0.0,2014,4,False
US-2016-112396,2016-02-09,2016-02-13,JR-16210,993,3,89.97,39.5868,0.0,2016,2,False
US-2016-112396,2016-02-09,2016-02-13,JR-16210,1052,2,31.86,11.151,0.0,2016,2,False
CA-2014-141173,2014-11-18,2014-11-20,JC-16105,641,5,67.15,16.7875,0.0,2014,11,False
CA-2017-156664,2017-12-18,2017-12-23,BP-11290,663,3,7.236,-6.03,0.7,2017,12,False
CA-2017-156664,2017-12-18,2017-12-23,BP-11290,908,3,4.824,1.7487,0.2,2017,12,False
CA-2017-156664,2017-12-18,2017-12-23,BP-11290,1833,5,91.36,29.692,0.2,2017,12,False
CA-2017-156664,2017-12-18,2017-12-23,BP-11290,945,2,130.112,13.0112,0.2,2017,12,False
CA-2015-140718,2015-07-02,2015-07-04,FA-14230,732,1,74.24,8.352,0.2,2015,7,False
CA-2015-140718,2015-07-02,2015-07-04,FA-14230,15,10,159.84,45.954,0.2,2015,7,False
CA-2015-140718,2015-07-02,2015-07-04,FA-14230,1642,2,2.892,-2.3136,0.7,2015,7,False
CA-2015-140718,2015-07-02,2015-07-04,FA-14230,1565,2,9.392,3.2872,0.2,2015,7,False
CA-2014-119977,2014-10-08,2014-10-13,DN-13690,1759,4,123.92,55.764,0.0,2014,10,False
US-2015-115343,2015-09-22,2015-09-25,FO-14305,91,5,55.6,6.255,0.2,2015,9,False
US-2015-115343,2015-09-22,2015-09-25,FO-14305,1025,3,617.976,-7.7247,0.2,2015,9,True
CA-2017-163671,2017-12-24,2017-12-30,DP-13105,690,3,21.312,7.992,0.2,2017,12,False
CA-2017-135909,2017-10-13,2017-10-20,JW-15220,1010,6,209.94,39.8886,0.0,2017,10,False
CA-2017-135909,2017-10-13,2017-10-20,JW-15220,151,2,31.984,-7.996,0.2,2017,10,False
CA-2017-135909,2017-10-13,2017-10-20,JW-15220,650,5,5083.96,1906.485,0.2,2017,10,True
US-2017-114356,2017-08-20,2017-08-26,TT-21460,1272,1,35.96,3.596,0.2,2017,8,False
CA-2015-125934,2015-09-11,2015-09-18,SN-20560,213,3,31.05,14.904,0.0,2015,9,False
CA-2015-125934,2015-09-11,2015-09-18,SN-20560,581,4,8.92,3.9248,0.0,2015,9,False
CA-2015-125934,2015-09-11,2015-09-18,SN-20560,898,4,209.6,96.416,0.0,2015,9,False
CA-2015-125934,2015-09-11,2015-09-18,SN-20560,631,4,111.04,29.9808,0.0,2015,9,False
CA-2015-125934,2015-09-11,2015-09-18,SN-20560,1803,6,38.88,18.6624,0.0,2015,9,False
CA-2015-158148,2015-12-20,2015-12-26,JM-15865,53,3,36.27,10.881,0.0,2015,12,False
CA-2014-120411,2014-09-20,2014-09-23,SB-20185,383,5,493.43,-70.49,0.3,2014,9,False
CA-2014-120411,2014-09-20,2014-09-23,SB-20185,1316,2,11.12,3.475,0.2,2014,9,False
CA-2016-158260,2016-11-04,2016-11-08,CC-12475,1214,2,686.4,77.22,0.2,2016,11,True
CA-2017-101805,2017-12-01,2017-12-06,SH-19975,901,5,15.92,5.373,0.2,2017,12,False
CA-2017-101805,2017-12-01,2017-12-06,SH-19975,591,12,70.68,31.0992,0.0,2017,12,False
CA-2017-101805,2017-12-01,2017-12-06,SH-19975,1558,4,541.24,5.4124,0.0,2017,12,True
US-2014-105137,2014-10-10,2014-10-10,RB-19435,811,2,101.994,-71.3958,0.7,2014,10,False
US-2014-105137,2014-10-10,2014-10-10,RB-19435,1301,2,18.264,-13.3936,0.7,2014,10,False
CA-2017-142489,2017-11-14,2017-11-16,TC-21295,1639,5,21.99,-32.985,0.8,2017,11,False
US-2016-141264,2016-08-13,2016-08-19,CT-11995,1300,2,185.376,-34.758,0.2,2016,8,False
US-2016-141264,2016-08-13,2016-08-19,CT-11995,17,1,58.924,-153.2024,0.8,2016,8,False
CA-2017-126928,2017-09-17,2017-09-23,GZ-14470,984,4,480.0,225.6,0.0,2017,9,False
CA-2017-126928,2017-09-17,2017-09-23,GZ-14470,1449,3,34.05,9.534,0.0,2017,9,False
US-2015-107944,2015-03-23,2015-03-25,AM-10360,1525,11,192.72,92.5056,0.0,2015,3,False
US-2015-107944,2015-03-23,2015-03-25,AM-10360,1003,3,239.97,86.3892,0.0,2015,3,False
CA-2016-135594,2016-06-30,2016-07-03,AH-10120,960,7,50.12,-0.6265,0.2,2016,6,False
US-2017-115252,2017-10-20,2017-10-25,MY-18295,1247,2,15.984,1.3986,0.2,2017,10,False
US-2017-115252,2017-10-20,2017-10-25,MY-18295,779,3,14.352,4.485,0.2,2017,10,False
CA-2014-107398,2014-08-25,2014-08-30,BS-11590,1627,4,6.528,-4.5696,0.7,2014,8,False
CA-2014-107398,2014-08-25,2014-08-30,BS-11590,924,3,2.862,-2.2896,0.7,2014,8,False
CA-2014-107398,2014-08-25,2014-08-30,BS-11590,413,8,20.856,-16.6848,0.7,2014,8,False
CA-2014-169642,2014-07-27,2014-07-30,BB-10990,1366,2,276.28,0.0,0.0,2014,7,False
CA-2017-103968,2017-12-01,2017-12-07,ML-17755,1532,9,629.64,107.0388,0.0,2017,12,True
CA-2016-147256,2016-10-17,2016-10-21,FC-14245,1243,3,449.97,220.4853,0.0,2016,10,False
CA-2016-147256,2016-10-17,2016-10-21,FC-14245,858,7,1927.59,751.7601,0.0,2016,10,True
CA-2016-162159,2016-09-16,2016-09-18,CR-12625,770,2,121.78,30.445,0.0,2016,9,False
CA-2015-111038,2015-12-01,2015-12-06,LC-16960,785,9,2676.672,267.6672,0.2,2015,12,True
CA-2014-124723,2014-08-05,2014-08-12,GZ-14470,1371,2,489.23,41.934,0.3,2014,8,False
CA-2016-167241,2016-08-15,2016-08-22,BD-11320,1037,3,312.03,43.6842,0.0,2016,8,False
CA-2016-167241,2016-08-15,2016-08-22,BD-11320,1256,3,17.94,3.0498,0.0,2016,8,False
CA-2016-167241,2016-08-15,2016-08-22,BD-11320,40,3,165.6,10.35,0.2,2016,8,False
CA-2016-167241,2016-08-15,2016-08-22,BD-11320,1341,4,37.52,18.0096,0.0,2016,8,False
CA-2015-163237,2015-08-07,2015-08-09,EM-14095,163,3,494.97,148.491,0.0,2015,8,False
CA-2015-163237,2015-08-07,2015-08-09,EM-14095,209,2,25.06,11.7782,0.0,2015,8,False
CA-2016-150483,2016-05-31,2016-06-04,BP-11290,624,3,32.064,-12.8256,0.6,2016,5,False
CA-2016-150483,2016-05-31,2016-06-04,BP-11290,1682,4,18.496,6.7048,0.2,2016,5,False
CA-2016-150483,2016-05-31,2016-06-04,BP-11290,755,3,191.079,-38.2158,0.3,2016,5,False
CA-2016-150483,2016-05-31,2016-06-04,BP-11290,1808,2,10.368,3.6288,0.2,2016,5,False
US-2016-126431,2016-07-01,2016-07-01,SU-20665,183,1,30.53,14.0438,0.0,2016,7,False
US-2016-126431,2016-07-01,2016-07-01,SU-20665,958,3,30.84,6.168,0.0,2016,7,False
US-2016-126431,2016-07-01,2016-07-01,SU-20665,1469,9,75.06,33.777,0.0,2016,7,False
CA-2016-139934,2016-12-18,2016-12-20,AY-10555,890,7,66.976,6.6976,0.2,2016,12,False
CA-2015-109603,2015-01-26,2015-02-01,EM-13825,1783,8,182.72,84.0512,0.0,2015,1,False
CA-2017-160661,2017-10-28,2017-11-01,SA-20830,229,3,21.93,10.3071,0.0,2017,10,False
CA-2017-102610,2017-11-04,2017-11-08,CA-12265,1009,3,95.976,15.5961,0.2,2017,11,False
CA-2017-102610,2017-11-04,2017-11-08,CA-12265,1847,9,143.928,-32.3838,0.2,2017,11,False
CA-2017-102610,2017-11-04,2017-11-08,CA-12265,1511,2,3.564,-2.97,0.7,2017,11,False
CA-2017-102610,2017-11-04,2017-11-08,CA-12265,188,2,4.928,1.7248,0.2,2017,11,False
US-2016-144057,2016-05-09,2016-05-13,CV-12805,872,6,856.656,107.082,0.2,2016,5,True
US-2016-144057,2016-05-09,2016-05-13,CV-12805,904,4,13.184,-20.4352,0.8,2016,5,False
US-2016-144057,2016-05-09,2016-05-13,CV-12805,613,4,48.784,-131.7168,0.8,2016,5,False
US-2016-144057,2016-05-09,2016-05-13,CV-12805,1696,2,76.64,26.824,0.2,2016,5,False
US-2016-144057,2016-05-09,2016-05-13,CV-12805,715,6,18.528,-27.792,0.8,2016,5,False
CA-2014-160276,2014-04-02,2014-04-08,AH-10690,1033,2,177.68,46.1968,0.0,2014,4,False
CA-2014-132983,2014-04-28,2014-05-03,DS-13180,1003,2,159.98,57.5928,0.0,2014,4,False
CA-2016-145709,2016-10-04,2016-10-08,AH-10690,1395,3,52.68,19.755,0.2,2016,10,False
CA-2016-145709,2016-10-04,2016-10-08,AH-10690,1039,3,11.568,2.6028,0.2,2016,10,False
CA-2017-133928,2017-06-11,2017-06-17,ZC-21910,73,4,4.572,-3.81,0.7,2017,6,False
CA-2016-168032,2016-01-30,2016-02-03,DF-13135,1163,4,1439.968,143.9968,0.2,2016,1,True
CA-2016-168032,2016-01-30,2016-02-03,DF-13135,236,3,1.728,-2.6784,0.8,2016,1,False
CA-2016-168032,2016-01-30,2016-02-03,DF-13135,369,3,626.1,-538.446,0.5,2016,1,True
CA-2015-143616,2015-09-27,2015-09-29,SS-20140,1142,5,99.2,25.792,0.0,2015,9,False
US-2015-168704,2015-04-13,2015-04-17,FP-14320,426,4,609.98,-113.282,0.3,2015,4,True
US-2015-168704,2015-04-13,2015-04-17,FP-14320,907,2,211.372,-45.294,0.3,2015,4,False
US-2015-168704,2015-04-13,2015-04-17,FP-14320,156,3,239.976,17.9982,0.2,2015,4,False
CA-2017-143252,2017-12-18,2017-12-24,HE-14800,1562,5,99.95,22.9885,0.0,2017,12,False
CA-2017-143252,2017-12-18,2017-12-24,HE-14800,1057,3,29.34,10.8558,0.0,2017,12,False
CA-2016-102134,2016-03-14,2016-03-19,SP-20545,1610,2,16.74,4.3524,0.0,2016,3,False
CA-2017-130036,2017-08-27,2017-08-27,BP-11185,1772,3,12.672,3.96,0.2,2017,8,False
CA-2017-130036,2017-08-27,2017-08-27,BP-11185,1016,14,1119.888,209.979,0.2,2017,8,True
CA-2015-134117,2015-12-17,2015-12-19,PG-18895,1406,5,204.85,53.261,0.0,2015,12,False
CA-2015-134117,2015-12-17,2015-12-19,PG-18895,1240,2,135.984,16.998,0.2,2015,12,False
CA-2015-134117,2015-12-17,2015-12-19,PG-18895,1408,5,16.4,7.052,0.0,2015,12,False
CA-2015-134117,2015-12-17,2015-12-19,PG-18895,233,2,92.96,31.374,0.2,2015,12,False
CA-2014-130918,2014-08-22,2014-08-24,JP-15520,97,3,7.632,-1.8126,0.2,2014,8,False
CA-2016-159023,2016-11-03,2016-11-05,NW-18400,266,7,4.158,-3.465,0.7,2016,11,False
CA-2016-159023,2016-11-03,2016-11-05,NW-18400,1215,3,179.991,-251.9874,0.7,2016,11,False
CA-2017-111717,2017-10-10,2017-10-16,SW-20245,837,3,239.358,-47.8716,0.3,2017,10,False
CA-2014-154592,2014-12-07,2014-12-08,EH-14005,780,3,164.88,80.7912,0.0,2014,12,False
CA-2014-128622,2014-11-15,2014-11-17,SC-20260,102,3,10.95,3.285,0.0,2014,11,False
CA-2017-148355,2017-12-24,2017-12-28,NC-18535,1810,3,19.44,9.3312,0.0,2017,12,False
CA-2017-148355,2017-12-24,2017-12-28,NC-18535,271,5,12.3,6.15,0.0,2017,12,False
CA-2014-132913,2014-12-24,2014-12-26,AS-10090,297,1,13.97,3.6322,0.0,2014,12,False
CA-2017-150910,2017-12-22,2017-12-28,JL-15130,322,6,934.956,-249.3216,0.4,2017,12,True
CA-2017-150910,2017-12-22,2017-12-28,JL-15130,995,2,46.864,7.6154,0.2,2017,12,False
CA-2017-150910,2017-12-22,2017-12-28,JL-15130,472,3,26.16,1.962,0.2,2017,12,False
CA-2017-150910,2017-12-22,2017-12-28,JL-15130,1132,7,23.128,2.891,0.2,2017,12,False
